STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform,Year
2519,"KOCHBIHAR LAKE (SAGAR DIGHI), 
COOCHBEHAR",LAKE,WEST BENGAL,21,30,6.8,8.2,6.7,7.6,32,68,1,2.2,0.3,0.3,400,5000,1300,13000,2021
4720,LAKE RASIKBHEEL AT COOCHBEHAR,LAKE,WEST BENGAL,19,33,6.8,8.9,6.7,8.4,32,128,1.4,2.1,0.3,0.3,170,2600,700,9000,2021
2504,"MAINH GHAT ON DUDHPUKUR AT 
TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,22.5,34,3.8,12,7.6,8.7,569,775,3.6,7.2,0.3,0.9,13000,240000,23000,540000,2021
2520,"MIRIKH LAKE, DARJEELING",LAKE,WEST BENGAL,4,24,5.8,6.9,6.5,8,67,196,1.8,2.8,0.3,0.32,2100,5000,5000,14000,2021
1765,"RABINDRASAROVAR NATIONAL LAKE, 
CALCUTTA, WEST BENGAL",LAKE,WEST BENGAL,22,31,5.2,9.7,7.2,8.5,252,826,1.8,4.1,0.3,1.9,330,790,1100,1700,2021
2544,SAHEBBANDH AT PURULIA,LAKE,WEST BENGAL,22,32,8.8,9.8,7,7.6,311,422,2.7,7.3,0.3,0.8,3100,9400,4300,12000,2021
2522,SINCHAL LAKE FOR DARJEELING,LAKE,WEST BENGAL,7,16,7.1,8.1,6.9,7.6,13,29,1,1.1,0.3,0.3,70,110,110,210,2021
2521,"WATER RESERVIOR AT DELO LAKE, 
DARJELLING",LAKE,WEST BENGAL,9,24,7.2,8.2,6.9,7.6,20,36,1,1.8,0.3,0.3,60,130,110,330,2021
4725,WATER RESERVIOR ST. HELENS SCHOOL,LAKE,WEST BENGAL,8,18,7.1,8.5,6.9,7.9,16,73,1,1.6,0.3,0.3,70,110,110,330,2021
5159,"GARGEYAPURAM LAKE 
GARGEYAPURAM (V), 
KURNOOL (M)",LAKE,"ANDHRA 
PRADESH",22,27,3.9,6.5,7.1,7.9,374,1370,1.5,3.7,0.33,5.9,214,525,816,1733,2022
4368,"KOLLERU LAKE, 
KOKKIRAYALANKA (V), 
KAILALUR (M)",LAKE,"ANDHRA 
PRADESH",18,29,3.2,8.7,7.2,8.6,215,1800,1.6,6.1,0.69,2.79,7,21,210,460,2022
2353,"KONDAKARLA-AAVA 
LAKE, KONDAKARLA, 
VISHAKHAPATNAM",LAKE,"ANDHRA 
PRADESH",26,29,3.4,6.4,7.1,8.5,402,888,2.4,4.8,1.12,2.42,7,39,150,240,2022
5147,"PALASAMUDRAM LAKE, 
PALASAMUDRAM (V), 
PENUKONDA (M)",LAKE,"ANDHRA 
PRADESH",23,27,5.1,6.1,6.6,7.8,322,535,1.5,2.2,0.32,1.26,89,388,491,1046,2022
1790,"PULICATE LAKE, SRIHARI 
KOTA, SULLURUPETA (M)",LAKE,"ANDHRA 
PRADESH",18,22,5.7,6.8,7.4,8.1,31100,42200,2.6,2.9,1.11,1.78,3,62,75,689,2022
5156,"BRAHMAIAHLINGAM 
CHERUVU AT 
NARASINGAPALEM (V), 
AGIRIPALLI?(M)",TANK,"ANDHRA 
PRADESH",24,24,6.6,7.7,7.2,8,699,990,2.4,2.9,1.4,2.04,3,343,75,1380,2022
4391,"CHENGAMBAKAM TANK 
IN SRI CITY SEZ, 
IRUGULAM (V)",TANK,"ANDHRA 
PRADESH",22,29,5.2,6.3,7,7.9,196,502,1,2,0.32,3.12,104,258,258,980,2022
5150,"NELLORE SWARNALA 
CHERUVU (NELLORE 
TANK),NEAR 
BARASHAHID DARGHA, 
NELLORE TOWN",TANK,"ANDHRA 
PRADESH",17,21,6.2,7.5,7.5,8.3,982,1286,2.5,2.9,0.45,4.46,3,176,120,680,2022
4921,"ANNAMAYYA PROJECT 
ON CHEYYERU 
RESERVOIR, RAJAMPET",WETLAND,"ANDHRA 
PRADESH",19,29,5.1,6.6,7.5,8,510,720,1.2,2.3,0.32,0.79,97,368,403,914,2022
4936,"ANUMULA PALLY 
CHERUVU, ANUMULA 
PALLY (V),RACHERLA (M)",WETLAND,"ANDHRA 
PRADESH",22,26,6.4,7.6,7.3,8.4,247,480,1.8,2.6,0.92,2.05,3,29,64,240,2022
4919,"BRAHMAMSAGAR, 
KANDIMALLAYAPALLI (V)",WETLAND,"ANDHRA 
PRADESH",21,27,5.4,6.5,7,8,406,603,1,2.2,0.32,1.12,102,243,436,816,2022
4926,"DALI TANK,VEMULADA 
(V), TEKKALI (M)",WETLAND,"ANDHRA 
PRADESH",24,32,2.9,7.5,7.4,8.2,279,804,1.7,10.2,0.51,2.42,4,20,75,460,2022
4931,"GACHAKAYALA PORA 
(LAKE), GACHAKAYALA 
PORA (V), KATRENIKONA 
(M)",WETLAND,"ANDHRA 
PRADESH",26,36,6.4,8,7.1,8.7,2182,56100,1.6,2.6,0.55,8.05,3,15,93,240,2022
4917,"GANGINENI CHERUVU, 
CHITTOOR TOWN",WETLAND,"ANDHRA 
PRADESH",15,30,4,6.1,6.8,7.7,893,1203,1.3,3.5,0.32,3.59,244,689,866,1986,2022
4934,"INTERU SWAMPS, INTERU 
(V),  
BANTUMILLI (M)",WETLAND,"ANDHRA 
PRADESH",25,26,6.1,6.6,7.5,8.1,14950,31200,2.7,2.9,0.95,1.69,3,22,75,423,2022
4918,"KATTAMANCHI 
CHERUVU, NEAR NEW 
RTC BUS STAND, 
CHITTOOR TOWN",WETLAND,"ANDHRA 
PRADESH",16,28,4.1,6.2,6.8,7.6,701,1172,1.2,3.7,0.46,3.76,226,479,686,1733,2022
4933,"KRISHNA MANGROVES, 
KARA AGRAHARAM (V), 
MACHILIPATNAM (M)",WETLAND,"ANDHRA 
PRADESH",25,26,5.8,6.7,7.2,7.9,23000,39200,2.6,2.9,0.74,1.76,3,16,47,260,2022
4929,"LAGOON, NEAR 
UPPALANKA 
MUDFLATS,MAHALAKSH
MI NAGAR, KAKINADA",WETLAND,"ANDHRA 
PRADESH",24,26,5,7.5,6.8,8.1,1859,47070,2.2,3,1.04,3.61,3,9,21,210,2022
4916,"MID PENNAR RESERVOIR, 
PENAKACHERLA (V), 
GARLADINNE (M)",WETLAND,"ANDHRA 
PRADESH",22,27,5.3,6.4,7.2,8.2,364,490,1,2.3,0.32,0.74,118,293,365,722,2022
4925,"NAUPADA SWAMPS, 
MEGHAVARAM (V), 
SANTHABOMMALI (M)",WETLAND,"ANDHRA 
PRADESH",24,31,3.2,7.3,7,8.4,415,51700,1.1,3.2,0.53,2.33,4,15,48,240,2022
4930,"P.E CHINNAYAPALEM 
CHERUVU, P.E 
CHINNAYAPALEM 
(V),TONDANGI (M)",WETLAND,"ANDHRA 
PRADESH",25,27,5,8.2,7.4,8.4,593,1446,1.8,3.6,0.57,3.89,3,11,11,210,2022
4915,"PATHAKOTHA CHERUVU, 
PATHAKOTHA (V), 
GUNTAKAL (M)",WETLAND,"ANDHRA 
PRADESH",21,27,4.2,6.2,7.3,8,746,2453,1.2,3.7,0.32,1.88,228,914,579,2420,2022
4924,"PATHATEKKALI CHERUVU 
(PEDDA CHERUVU), 
PATHATEKKALI (V), 
VAJRAPUKOTTURU (M)",WETLAND,"ANDHRA 
PRADESH",24,32,4.3,8,7.3,8.4,212,8710,1,6.2,0.55,1.88,9,21,120,240,2022
4928,"PEDDA 
CHERUVU,VIZIANAGARA
M TOWN",WETLAND,"ANDHRA 
PRADESH",23,27,0.3,6.5,6.8,8.4,658,2630,5.4,54,0.32,4.95,3,43,64,2400,2022
4923,"SANGAMESWARA BACK 
WATERS, LIFT 
IRRIGATION SCHEME, 
MUCHUMARRI (V), 
PAGIDYALA(M)",WETLAND,"ANDHRA 
PRADESH",21,26,4.8,6.3,7,8.1,389,1370,1.2,2.7,0.43,1.94,142,403,594,1046,2022
4920,"SOMASILA BACK WATER, 
OLD RAMAPURAM (V), 
VONTIMITTA (M)",WETLAND,"ANDHRA 
PRADESH",21,30,5.1,6.7,7.3,8,464,820,1,2.8,0.32,1.69,38,330,403,980,2022
4927,"TATIPUDI RESERVOIR, 
TATIPUDI (V), GANTYADA 
(M)",WETLAND,"ANDHRA 
PRADESH",25,29,5.7,8,7.1,8.5,218,444,1.2,2.8,0.38,1.75,3,21,39,2400,2022
4935,"UPPALAPADU 
TANK,UPPALAPADU (V), 
PEDAKAKANI (M)",WETLAND,"ANDHRA 
PRADESH",23,27,6.1,6.8,7.2,7.8,877,1188,4,6.2,2.96,5.88,4,609,380,2938,2022
4932,"YERRAKALUVA 
RESERVOIR, 
KONGUVARIGUDEM (V), 
JANGAREDDYGUDEM (M)",WETLAND,"ANDHRA 
PRADESH",16,32,5.6,8.6,7.5,8.5,146,401,1.4,4.2,0.32,2.12,3,15,64,240,2022
2207,"BOR BEEL AT JAKAI, 
ASSAM",LAKE,ASSAM,22,24,4,7,6.8,7.4,140,248,2.1,2.8,0.8,2,300,940,720,1600,2022
3789,"BORDOIBAM BEELMUKH 
BIRD SANCTUARY, 
DHEMAJI",LAKE,ASSAM,22,23,4.5,9.4,6.9,7.6,196,298,2,2.9,0.9,1.2,300,730,730,1500,2022
3820,"BORSOLA BEEL, 
SARABBHATTI, 
GUWAHATI",LAKE,ASSAM,20,33,0.3,2.4,6.8,7.7,430,585,22.6,29.4,2.4,5.8,2100,3900,3900,6400,2022
2220,"CHAND DUBI BEEL, 
CHAND DUBI, ASSAM",LAKE,ASSAM,20,27,4.6,9,6.8,7.6,92,153,2.4,2.8,0.8,2.1,360,910,730,2100,2022
2206,"DALONI BEEL NEAR 
JOGIGHOPA, ASSAM",LAKE,ASSAM,23,37,4.8,5.2,7,7.6,90,156,2.1,2.8,0.9,1.6,300,610,910,1400,2022
2218,"DEEPOR BEEL AT 
BORAGAON NEAR IASST, 
GUWAHATI, ASSAM",LAKE,ASSAM,18,32,5,7.3,6.8,8.1,224,478,5,5.9,2.5,4,360,920,910,1600,2022
1529,"DEEPOR BEEL NEAR 
DHARAPUR CHARIALI, 
GUWAHATI, ASSAM",LAKE,ASSAM,18,32,5.3,7.9,6.8,8,223,477,5.1,5.8,2.6,3.8,300,940,910,2000,2022
3821,"DIPLAI BEEL AT SILGARA, 
KOKRAJHAR",LAKE,ASSAM,21,37,4.6,5.5,6.7,7.6,103,138,1.8,2.5,0.8,2.1,300,620,720,1300,2022
1263,"ELANGABEEL SYSTEM 
(CONNECTED TO R. 
KOLONG), ASSAM",LAKE,ASSAM,20,30,4,4.8,6.6,7.7,243,302,2.2,2.8,0.7,2.2,360,1100,720,2100,2022
3787,"HOLUDUNGA BEEL NEAR 
GAI NADI/ RIVER AT 
SOMARAJAN, DHEMA JI",LAKE,ASSAM,22,24,4.2,9.2,6.7,7.8,126,223,2,2.8,0.9,2.2,300,720,910,1400,2022
4337,"KAMALABARI LAKE 
INSIDE KAMALABARI 
CHILDREN,S PARK, 
GELEKY",LAKE,ASSAM,18,33,4,6.8,6.6,7.5,49,88,2.3,2.7,0.7,1.1,300,730,360,1500,2022
3812,"KAMALPUR BEEL, 
KAMALPUR",LAKE,ASSAM,21,28,0.3,3,7.1,7.8,953,1076,24.4,29.6,2.3,3.6,300,1500,1400,3500,2022
3783,"MAGURI BEEL, GUIJAN, 
TINSUKIA",LAKE,ASSAM,22,23,4,9.7,6.8,7.6,154,182,2.1,2.7,0.7,2,300,720,720,1300,2022
3800,"MALINI BEEL NEAR 
INDUTRIAL AREA AT 
RAMNAGAR",LAKE,ASSAM,21,25,4,4.2,6.5,7.7,138,164,2.2,2.9,0.7,1.6,300,730,730,1500,2022
2205,"MER BEEL AT 
MADHABPUR, ASSAM",LAKE,ASSAM,22,23,4,7.2,6.5,7.8,140,180,2.1,2.6,0.5,1.2,300,720,720,1400,2022
3808,"PARASHALI BEEL AT 
DEMORIA",LAKE,ASSAM,22,38,4.1,9.7,6.8,7.6,126,186,2.2,2.7,0.8,2,300,730,610,1500,2022
3798,"SAMAGURI BEEL IN 
NAGAON DISTRICT",LAKE,ASSAM,19,30,4,8,6.5,7.6,87,131,2.3,2.6,0.8,4,360,720,910,1400,2022
2215,"SARAN BEEL, ASSAM",LAKE,ASSAM,21,32,4,9.5,6.8,7.6,78,122,2.1,2.8,0.8,1.8,300,720,720,1500,2022
3814,"SILSAKO BEEL, CHACHAL, 
GUWAHATI",LAKE,ASSAM,20,35,0.3,5,7,7.8,462,594,12.6,19.7,1.2,2,1500,2800,2800,4400,2022
3804,"SON BEEL WATER AT 
KARIMGANJ",LAKE,ASSAM,20,25,4.1,5.2,6.8,7.2,104,156,2.3,2.9,0.7,1.1,300,910,900,2000,2022
3819,"SORU SOLA BEEL, PALTAN 
BAZAR, GUWAHATI",LAKE,ASSAM,20,35,0.3,2.7,6.9,7.8,430,602,20.8,29.6,2.8,5.7,2800,3900,4400,5300,2022
2225,"BASKANDI POND INSIDE 
THE BASKANDI 
MADRASA, BASKANDI, 
ASSAM",POND,ASSAM,19,25,4,4.6,7,7.3,101,108,2.3,2.9,0.7,1.1,360,730,1100,1500,2022
2214,"BATODRAWA SATRA 
POND, NAGAON, ASSAM",POND,ASSAM,21,34,4,10.5,6.6,7.5,67,128,2.1,2.6,0.9,2,300,730,910,1500,2022
2219,"BISHNU PUSKAR 
PUKHURI OF HAYAGRIB 
MADHAB TEMPLE, HAJO, 
ASSAM",POND,ASSAM,20,27,6.5,10.2,7.1,8.1,218,309,2.2,2.6,0.8,2,300,1100,910,2000,2022
3772,BORPUKHURI AT SONARI,POND,ASSAM,18,33,5.6,7.1,6.8,7.5,81,118,2.1,2.6,0.8,1.3,300,910,360,1500,2022
2208,"BORPUKHURI, NAZIRA, 
ASSAM",POND,ASSAM,20,34,4.7,7.8,6.8,7.4,52,96,2.1,2.8,0.8,1.2,300,720,720,1400,2022
2216,"DIGHALI PUKHURI, 
GUWAHATI, ASSAM",POND,ASSAM,19,32,5.7,10.2,7,8.1,156,250,2.3,2.8,0.9,4,610,940,1100,1900,2022
2221,"GANGA PUKHURI, 
NALBARI (GORDON 
SCHOOL), ASSAM",POND,ASSAM,20,27,5.5,10,7.1,7.8,84,134,2.2,2.7,0.9,2,300,730,910,1400,2022
2209,"GAURISAGAR TANK, 
GAURISAGAR, ASSAM",POND,ASSAM,17,33,4.2,7.2,6.7,7.5,59,114,2,2.6,0.8,1.2,300,910,720,1500,2022
2212,"GOPHUR TANK, GOPHUR, 
ASSAM",POND,ASSAM,22,30,7,7.3,7,7.9,87,198,2.3,2.8,0.7,1.3,300,910,730,1500,2022
2227,"HARDOI PUKHURI, 
CHARAIDEW, ASSAM",POND,ASSAM,17,33,5.4,7.2,6.6,7.7,48,86,2.1,2.5,0.8,1.3,360,720,360,910,2022
2213,"JAIPAL PUKHURI, 
SIPAJHAR, ASSAM",POND,ASSAM,22,32,6.8,7.3,6.8,8.2,105,355,2.3,2.7,0.8,1.1,300,940,910,1500,2022
1532,"JAYSAGAR TANK, 
SIVASAGAR, ASSAM",POND,ASSAM,17,32,4.8,8.2,6.8,7.9,58,104,1.9,2.6,0.6,1.3,300,730,360,1100,2022
3809,"JORPUKHURI AT 
UZANBAZAR (UGRATALA 
TEMPLE)",POND,ASSAM,18,34,4.2,9.3,7.2,7.7,348,428,2.4,2.8,0.8,1.6,360,940,1400,1600,2022
2223,"MAHAMAYA MANDIR 
PUKHURI, ASSAM",POND,ASSAM,22,38,4.5,5.2,6.9,7.6,80,104,2.2,2.7,0.7,2.3,300,730,910,1500,2022
4006,"NETAI PUKHURI AT NETAI 
PUKHURI",POND,ASSAM,19,34,4.7,7.4,6.8,7.3,59,96,2.1,6.8,0.7,1.1,300,600,360,910,2022
2211,"PADUMPUKHURI, 
TEZPUR, ASSAM",POND,ASSAM,22,30,6.8,7.4,6.8,8,230,353,2.3,2.8,0.8,1.3,300,620,720,1400,2022
3806,"POND WATER FROM 
RAMKRISHNA MISSION 
AT HAILAKANDI",POND,ASSAM,22,25,4,5.2,6.9,7.4,130,162,2.3,2.9,0.8,1.3,300,730,610,1600,2022
2222,"RAJADINIA PUKHURI AT 
ABHAYAPURI, ASSAM",POND,ASSAM,24,37,4.5,5.4,6.9,7.8,84,136,2.5,2.7,0.8,1.7,300,730,1100,2000,2022
2224,"RAJAPUKHURI AT 
GAURIPUR, ASSAM",POND,ASSAM,22,39,4.6,4.9,6.9,7.7,94,133,2.1,2.6,0.7,2.2,300,720,730,1400,2022
2210,"RAJMAW PUKHURI, 
JORHAT, ASSAM",POND,ASSAM,20,34,4.9,6.7,7,8,90,116,2.1,2.5,0.8,1.4,300,910,620,2000,2022
2226,"SIVASAGAR TANK 
(BORPUKHURI) NEAR 
SIVADOL, ASSAM",POND,ASSAM,18,34,4.9,7.2,6.7,7.7,50,92,1,2.5,0.8,8,300,910,620,1500,2022
2217,"SUBHAGYA KUNDA POND 
KAMAKHYA TEMPLE, 
GUWAHATI, ASSAM",POND,ASSAM,17,30,4.3,9.3,6.8,7.8,230,571,2.4,2.8,1,1.5,300,730,1100,1500,2022
3775,"TENGA PUKHURI AT 
TENGAPUKHURI",POND,ASSAM,17,33,5.4,6.9,6.5,7.7,66,110,2.3,2.8,0.7,1.4,300,910,730,1500,2022
4334,"THOWRADOLE PUKHURI, 
THOWRADOLE G.P. 
DEMOW BLOCK",POND,ASSAM,19,35,4.3,7.9,6.8,7.7,50,112,2.3,2.6,0.9,1.2,360,720,360,2000,2022
5137,"HASILA BEEL, GOALPARA 
(HASILA BEEL), DIST. 
GOPALPARA, ASSAM",WETLAND,ASSAM,21,38,4.7,5.1,7,7.6,158,195,2.1,2.6,0.8,2,300,720,610,1200,2022
5136,"TAMRANGA BEEL, 
GHILAGURI NEAR 
IKRABARI, DIST. 
BONGAIGAON",WETLAND,ASSAM,22,38,4.9,5.3,7,7.8,156,202,2,2.6,1,1.6,300,730,730,1500,2022
2557,"KAWAR LAKE NEAR 
JAYMANGLA GARH 
TEMPLE AT BEGUSARAI",LAKE,BIHAR,15,28,2.8,8.9,7.1,8.1,221,392,1.6,6,0.3,0.43,1400,130000,2600,350000,2022
2571,"MOTI JHEEL AT 
MOTIHARII NEAR 
GAYATRI MANDIR, 
MOTIHARI, EAST 
CHAMPARAN",LAKE,BIHAR,15,30,3.6,20,7.2,8.5,472,1100,1.5,30,0.3,0.44,270,170000,1100,350000,2022
4296,"SIKANDRAPUR LAKE AT 
SIKANDARPUR, 
MUZAFFARPUR",LAKE,BIHAR,17,31,3.4,14.1,7.3,8.5,364,962,1.8,12,0.3,0.68,230,160000,330,160000,2022
2573,"DIGHI TALAB NEAR 
KACHHARI ROAD, GAYA",POND,BIHAR,19,32,5.2,15.2,7.1,8.7,699,995,2,14,0.3,0.43,2300,92000,3300,160000,2022
2574,"SURAJ KUND NEAR 
VISHNUPAD MANDIR 
,GAYA",POND,BIHAR,15,32,6.3,17.5,7.3,8.4,400,831,2.6,11,0.3,0.35,1300,240000,3500,540000,2022
2046,"SUKHNA LAKE, 
CHANDIGARH",LAKE,"CHANDIGAR
H",16,34,7.8,10.9,7,8.8,202,283,1.8,3.8,0.4,2.4,27,9200,170,16000,2022
3164,"NEHRU NAGAR TALAB, 
BHILAI, CHHATISGARH.",POND,"CHHATTISGA
RH",26,29,6.2,7.7,7.2,8.8,2432,2432,1.8,47,0.36,1,20,170,140,140,2022
5280,"AMBULOR LAKE, VERNA, 
SALCETE - GOA",LAKE,GOA,27,32,3,7.9,5.5,6.9,42,166,1,2.5,0.32,0.32,240,2200,350,3500,2022
3175,ANJUNEM LAKE,LAKE,GOA,25,31,4.2,8,6.1,7.5,28,59,1,1.7,0.32,0.62,8,350,17,540,2022
5103,"BATIM LAKE, GOA VELHA, 
TISWADI - GOA",LAKE,GOA,28,31,4,7.2,5.8,7.8,72,226,1,5,0.32,0.34,490,2400,790,3500,2022
3177,CARAMBOLIM LAKE,LAKE,GOA,27,30,5.1,10,6.1,8.9,16,1981,1,2.1,0.32,2.22,1300,2700,1700,3400,2022
3180,CURTORIM LAKE,LAKE,GOA,28,31,1,7.3,5.9,7.3,43,49,1.1,28,0.32,0.35,490,3400,940,4700,2022
4408,HARWALE WATER FALL,LAKE,GOA,26,31,6.8,8.7,6.1,7.7,44,164,1,2,0.32,0.32,490,2400,700,4900,2022
2269,"MAYEM LAKE, BICHOLIM",LAKE,GOA,27,30,6,8.6,5.3,7.3,29,67,1,1.9,0.32,0.32,1300,2300,1700,3300,2022
3178,RAITOLLEM LAKE,LAKE,GOA,28,31,3.4,7.5,5.9,7.7,82,271,1.2,16,0.32,0.32,230,2400,330,5400,2022
3179,SAIPEM LAKE,LAKE,GOA,27,28,1.2,5.1,6.3,7.4,166,477,1.7,6.7,0.32,2.96,2300,4900,3300,7000,2022
5104,"SARZORA LAKE, 
CHINCHINM, SALCETE - 
GOA",LAKE,GOA,27,30,6.4,8.4,6,7.7,40,99,1,1.5,0.32,0.32,330,940,490,1500,2022
1345,"AJWAH LAKE AT SRI 
SAYAJI SABVAR, BARODA,",LAKE,GUJARAT,25,31,6.1,7.6,7.8,8.5,320,576,1,1,0.32,3.27,2,4,11,21,2022
1973,"BINDUSAROVAR, 
SIDDHPUR 
(DIST.PATAN)BINDU 
SAROVAR, AHMEDABAD- 
PALANUR HIGHWAY, 
SIDDHPUR, DIST-PATAN",LAKE,GUJARAT,24,29,3.2,6.7,7.4,8,2140,2680,1,13,0.3,0.81,14,350,94,540,2022
1344,"CHANDOLA LAKE AT 
AHMEDABAD,",LAKE,GUJARAT,26,31,4.1,5.7,7.5,8.3,467,713,1.2,12,0.39,0.77,170,920,540,1600,2022
1977,"CITY LAKE OF 
NADIADKHETA TALAV 
(CITY LAKE) ,NADIAD, 
DIST:KHEDA",LAKE,GUJARAT,25,35,4.5,6.3,8.4,8.8,1108,2862,1.6,3.5,0.42,1.69,18,920,110,1600,2022
3198,"GOMTI LAKE, OPP, 
RANCHODAJI TEMPLE, 
DAKOR, KHEDAGOMTI 
LAKE, OPP: RANCHODAJI 
TEMPLE, DAKOR, KHEDA",LAKE,GUJARAT,25,33,4,6.3,7.7,8.5,476,831,1,3.9,0.32,0.66,11,350,110,540,2022
3199,"HAMISAR TALAV, 
BHUJPATVADI 
NAKU,NEAR ASHAPURA 
TEMPLE,TA:BHUJ,DIST:KU
TCH(WEST)",LAKE,GUJARAT,25,29,5.1,6.2,7.4,8.2,390,970,2,3.1,0.32,0.43,4,7,11,26,2022
1343,"KANKORIA LAKE AT 
AHMEDABAD, NR. 
BALVATIKA,",LAKE,GUJARAT,22,32,2.9,8.5,8.3,8.8,2644,3950,2.2,25,0.32,1,540,920,920,1600,2022
2078,"KUWADAVA LAKE, NR. 
KUVADVA GIDC, NH-8-B, 
VILL. KUWADAVA, DIST. 
RAJKOT.KUVADVA LAKE, 
VILLAGE KUVADVA, DIST. 
RAJKOT",LAKE,GUJARAT,26,29,6.5,7.3,7.1,8.2,340,2260,1.8,2.3,0.04,0.47,70,350,170,920,2022
1975,"LAKHOTA TALAV, 
JAMNAGARLAKHOTA 
LAKE, NEAR 
PANCHESHWAR TOWER, 
JAMNAGAR",LAKE,GUJARAT,24,29,4,5.8,7.1,7.7,526,814,1,1.7,0.32,0.36,4,7,21,26,2022
3201,"MALAV TALAV, DHOLKA 
DHOLKA",LAKE,GUJARAT,23,36,0.3,6.8,8.7,9.1,3408,6004,3.7,34,0.32,0.78,49,920,170,1600,2022
3200,"MOONSAR LAKE OF 
VIRAMGAMVIRAMGAM",LAKE,GUJARAT,20,30,0.3,6.7,7.9,9.1,1592,14400,16,70,0.33,1.02,2,920,220,1600,2022
2077,"MOTICHER LAKE NEAR 
KAKARPAR ATOMIC 
POWER STATION, DIST. 
SURAT.NEAR BRIDGE, 
MOTICHER,SURAT",LAKE,GUJARAT,25,31,7,7.9,6.8,8.5,350,506,1,1.1,0.3,0.3,2,2,4,14,2022
1972,"NALSAROVAR LAKE 
(SANAND), 
DIST.AHMEDABADNALSA
ROVAR LAKE (SANAND), 
DIST.AHMEDABAD",LAKE,GUJARAT,20,29,1.2,8,7.7,8.6,1322,20062,2.2,27,0.32,0.85,12,170,70,920,2022
1976,"NARSIMEHTA TALAV- 
JUNAGADHNARSINH 
MEHTA TALAV, AT: 
JUNAGADH, 
TAL:JUNAGADH, DIST: 
JUNAGADH.",LAKE,GUJARAT,23,30,6.5,7.3,7.1,8.4,312,1130,2,2.4,0.32,0.37,5,33,20,79,2022
1346,"SURSAGAR LAKE AT 
BARODA,",LAKE,GUJARAT,25,32,5.3,6.8,8.1,9,601,1053,1.2,3.3,0.36,4.34,63,240,170,350,2022
1971,"THOL LAKE (KALOL) (DIST. 
MEHASANA)THOL POND, 
VILL: THOL, TAL -KADI, 
DIST : MEHSANA",LAKE,GUJARAT,23,35,1.6,7.4,7.7,8.5,1200,3046,4.1,28,0.3,0.94,12,920,47,1600,2022
3202,"VHERAIMATA TALAV AT 
ANANDVHERAI MATA 
TALAV, OPP. VHERAI 
MATA MANDIR, ANAND 
TA. & DIST. ANAND",LAKE,GUJARAT,27,29,5.2,5.8,7.8,8.5,307,813,1,2.6,0.47,1.23,63,94,110,240,2022
2079,"DHUDHIA TALAV AT 
NAVSARI, DIST. 
NAVSARI.AT- 
KAGADIWAD, NAVSARI 
CITY, TA & DI. NAVSARI, 
GUJARAT.",POND,GUJARAT,28,30,6.6,8.2,7.8,8.5,345,540,1,2,0.32,0.36,2,12,12,46,2022
1979,"OLPAD, VILLAGE 
POND:OLPAD, 
SURATNEAR ROAD, NEAR 
TEMPLE, OLPAD,SURAT",POND,GUJARAT,25,31,6.8,8.3,7.5,8.4,522,1623,1,2.2,0.3,0.4,2,17,21,40,2022
1349,"BRAHMSAROVAR LAKE 
AT KURUKSHETRA",LAKE,HARYANA,,,7.8,7.9,7.2,8,269,324,2.2,4.5,0.3,0.3,100,200,800,900,2022
1392,"KAUSSHALAYA LAKE, 
PINJORE, PANCHKULA",LAKE,HARYANA,,,6.4,7.6,7.6,8,299,392,1,4.6,0.3,0.3,400,400,100,2100,2022
3033,SOHNA LAKE,LAKE,HARYANA,18,25,6.4,7,7,7.3,1050,1270,4,10,0.6,2.2,2400,7600,14000,31000,2022
3032,"SULTANPUR LAKE, 
GURUGRAM",LAKE,HARYANA,5,35,6.5,7.5,7,7.4,810,1120,4,9,1.8,1.8,750,4200,4200,9200,2022
4857,"SANHIT SAROVAR, 
KURUSHETRA",POND,HARYANA,,,6.5,8.5,7.3,7.9,394,825,2.2,3.2,0.3,0.3,200,200,700,700,2022
1291,"GOBINDSAGAR LAKE D/S 
OF BILASPUR TOWN",LAKE,"HIMACHAL 
PRADESH",10,28,8.6,9.6,7.6,8.5,165,650,1,1,0.32,1.62,94,540,540,1600,2022
2650,KHAZIAR LAKE,LAKE,"HIMACHAL 
PRADESH",7,23,5.5,9.9,6.7,8,46,179,1,1,0.3,4.67,2,130,14,1600,2022
1429,"RENUKA LAKE AT RENUKA 
SIRMAUR",LAKE,"HIMACHAL 
PRADESH",18,25,6.7,8.1,7.8,8.3,309,747,1,2.6,0.32,0.91,26,130,170,350,2022
2649,"REWALSAR LAKE 
(TOWARDS MELA 
GROUND)",LAKE,"HIMACHAL 
PRADESH",9,27,6.2,8.4,7.4,8.4,158,340,1,3.6,0.32,3.83,130,1600,920,1600,2022
4506,ABBIGERE LAKE,LAKE,KARNATAKA,25,25,0.3,6.7,6.5,7.4,312,2130,5,28,0.7,6.2,390,8400,3500,160000,2022
3612,AGARAM LAKE,LAKE,KARNATAKA,25,25,4.2,6.9,6.8,7.8,354,1237,4,9,1,4.8,230,4900,3500,92000,2022
